VersionID;VersionName;Path;Size;LOC_Touched;AVGLocAdded;LocAdded;MaxLocAdded;Churn;MaxChurn;ChgSetSize;MaxChgSetSize;AVGChgSetSize;NumRevisions;NumBugFixed;NAuth;Age;Buggyness
1;4.0.0;hedwig-server/src/main/java/org/apache/hedwig/server/delivery/ChannelEndPoint.java;47;0;0.0;0;0;0;0;0;0;0;0;0;0;0;true
1;4.0.0;hedwig-server/src/main/java/org/apache/hedwig/server/delivery/DeliveryCallback.java;6;0;0.0;0;0;0;0;0;0;0;0;0;0;0;false
1;4.0.0;hedwig-server/src/main/java/org/apache/hedwig/server/delivery/DeliveryEndPoint.java;6;0;0.0;0;0;0;0;0;0;0;0;0;0;0;false
1;4.0.0;hedwig-server/src/main/java/org/apache/hedwig/server/delivery/DeliveryManager.java;9;0;0.0;0;0;0;0;0;0;0;0;0;0;0;true
1;4.0.0;hedwig-server/src/main/java/org/apache/hedwig/server/delivery/FIFODeliveryManager.java;308;0;0.0;0;0;0;0;0;0;0;0;0;0;0;true
1;4.0.0;hedwig-server/src/main/java/org/apache/hedwig/server/handlers/BaseHandler.java;37;0;0.0;0;0;0;0;0;0;0;0;0;0;0;false
1;4.0.0;hedwig-server/src/main/java/org/apache/hedwig/server/handlers/ChannelDisconnectListener.java;5;0;0.0;0;0;0;0;0;0;0;0;0;0;0;false
1;4.0.0;hedwig-server/src/main/java/org/apache/hedwig/server/handlers/ConsumeHandler.java;36;0;0.0;0;0;0;0;0;0;0;0;0;0;0;false
1;4.0.0;hedwig-server/src/main/java/org/apache/hedwig/server/handlers/Handler.java;6;0;0.0;0;0;0;0;0;0;0;0;0;0;0;false
1;4.0.0;hedwig-server/src/main/java/org/apache/hedwig/server/handlers/PublishHandler.java;41;0;0.0;0;0;0;0;0;0;0;0;0;0;0;false
1;4.0.0;hedwig-server/src/main/java/org/apache/hedwig/server/handlers/SubscribeHandler.java;100;0;0.0;0;0;0;0;0;0;0;0;0;0;0;false
1;4.0.0;hedwig-server/src/main/java/org/apache/hedwig/server/handlers/UnsubscribeHandler.java;45;0;0.0;0;0;0;0;0;0;0;0;0;0;0;false
1;4.0.0;hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServer.java;271;0;0.0;0;0;0;0;0;0;0;0;0;0;0;true
1;4.0.0;hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServerPipelineFactory.java;37;0;0.0;0;0;0;0;0;0;0;0;0;0;0;false
1;4.0.0;hedwig-server/src/main/java/org/apache/hedwig/server/netty/UmbrellaHandler.java;108;0;0.0;0;0;0;0;0;0;0;0;0;0;0;false
1;4.0.0;hedwig-server/src/main/java/org/apache/hedwig/server/persistence/BookkeeperPersistenceManager.java;493;0;0.0;0;0;0;0;0;0;0;0;0;0;0;true
1;4.0.0;hedwig-server/src/main/java/org/apache/hedwig/server/persistence/CacheKey.java;47;0;0.0;0;0;0;0;0;0;0;0;0;0;0;false
1;4.0.0;hedwig-server/src/main/java/org/apache/hedwig/server/persistence/CacheValue.java;54;0;0.0;0;0;0;0;0;0;0;0;0;0;0;false
1;4.0.0;hedwig-server/src/main/java/org/apache/hedwig/server/persistence/Factory.java;4;0;0.0;0;0;0;0;0;0;0;0;0;0;0;false
